original,seasonal,trend
0.9730876088142395,1.0118943452835083,-0.03880677744746208
1.6010855436325073,1.6400092840194702,-0.03892377391457558
1.5470643043518066,1.5866039991378784,-0.039539750665426254
1.7226336002349854,1.762071967124939,-0.03943836688995361
1.5099246501922607,1.5506807565689087,-0.04075615108013153
1.3681185245513916,1.4096778631210327,-0.04155929759144783
1.877945065498352,1.9196759462356567,-0.04173082858324051
1.155409574508667,1.1974756717681885,-0.042066119611263275
1.1891729831695557,1.2307478189468384,-0.0415748730301857
0.6624648571014404,0.703447163105011,-0.040982283651828766
0.7232388854026794,0.7641665935516357,-0.0409276969730854
0.55442214012146,0.5961841940879822,-0.041762031614780426
0.02433774247765541,0.06652860343456268,-0.04219086468219757
-1.2451637983322144,-1.201998233795166,-0.04316559433937073
-1.120239496231079,-1.077214241027832,-0.04302522540092468
-0.9007776975631714,-0.8581812977790833,-0.04259639233350754
-0.6576817035675049,-0.6140794157981873,-0.04360227659344673
-0.7927350997924805,-0.7493589520454407,-0.04337615147233009
-0.6137893199920654,-0.5691187381744385,-0.044670604169368744
-0.6002840399742126,-0.555816113948822,-0.04446791857481003
-0.23226363956928253,-0.18762420117855072,-0.04463943466544151
0.08511174470186234,0.13064788281917572,-0.045536141842603683
0.3653474748134613,0.41221699118614197,-0.046869512647390366
0.6354541778564453,0.684171736240387,-0.04871755465865135
0.8177762031555176,0.8678271770477295,-0.05005095526576042
0.7367441654205322,0.7877230644226074,-0.0509788878262043
0.2910681366920471,0.34416791796684265,-0.05309978872537613
-0.019554607570171356,0.0350579172372818,-0.054612524807453156
-0.2457689642906189,-0.19035328924655914,-0.05541567876935005
-0.46185430884361267,-0.4052456319332123,-0.05660868436098099
-0.29979032278060913,-0.24197302758693695,-0.05781729891896248
-0.26265066862106323,-0.2038508802652359,-0.05879978463053703
-0.24914532899856567,-0.18930843472480774,-0.05983688682317734
-0.2727796733379364,-0.21213185787200928,-0.06064782291650772
-0.3943276107311249,-0.3326895236968994,-0.06163809448480606
-0.5361337065696716,-0.47326362133026123,-0.0628700852394104
-0.7724770903587341,-0.7084607481956482,-0.06401632726192474
-1.1236157417297363,-1.05832839012146,-0.06528735160827637
-1.38021719455719,-1.3139395713806152,-0.06627762317657471
-0.9784334301948547,-0.911056399345398,-0.06737706065177917
-1.1303684711456299,-1.0617047548294067,-0.06866367161273956
-1.3126906156539917,-1.2427014112472534,-0.06998924911022186
-1.2114003896713257,-1.1399296522140503,-0.07147075980901718
-1.2181531190872192,-1.1445770263671875,-0.07357612252235413
-1.4106042385101318,-1.3351801633834839,-0.07542412728071213
-1.3869699239730835,-1.3098069429397583,-0.0771629586815834
-1.4680019617080688,-1.3888115882873535,-0.07919032871723175
-1.2316584587097168,-1.150058627128601,-0.08159978687763214
-1.3565828800201416,-1.2724255323410034,-0.08415737003087997
-1.07634699344635,-0.9893279075622559,-0.08701907843351364
-0.8771434426307678,-0.7872314453125,-0.08991197496652603
-1.343077540397644,-1.2500231266021729,-0.09305436909198761
-1.2215293645858765,-1.1252312660217285,-0.09629815816879272
-1.285679817199707,-1.1862860918045044,-0.09939377754926682
-1.0864760875701904,-0.9837605357170105,-0.10271554440259933
-1.3397012948989868,-1.232751727104187,-0.106949582695961
-1.251916527748108,-1.1402883529663086,-0.11162811517715454
-1.4207332134246826,-1.303069829940796,-0.1176634356379509
-1.4983890056610107,-1.3736064434051514,-0.12478262186050415
-1.164131760597229,-1.032822608947754,-0.1313091516494751
-0.8264983892440796,-0.6889277696609497,-0.1375706046819687
-0.9851861596107483,-0.8412996530532837,-0.143886536359787
-1.1607553958892822,-1.0108803510665894,-0.14987504482269287
-0.8602616786956787,-0.7045462727546692,-0.15571539103984833
-0.9885624051094055,-0.827887773513794,-0.16067460179328918
-0.4483489990234375,-0.28388476371765137,-0.16446422040462494
-0.5158756971359253,-0.34655362367630005,-0.16932207345962524
-1.22828209400177,-1.0535407066345215,-0.17474134266376495
-0.9277883768081665,-0.7481579780578613,-0.17963039875030518
-0.21875829994678497,-0.034199848771095276,-0.1845584511756897
-0.6543053388595581,-0.4644445776939392,-0.1898607611656189
-0.060070596635341644,0.13517045974731445,-0.1952410638332367
0.24379943311214447,0.44390618801116943,-0.20010675489902496
0.13913309574127197,0.344846248626709,-0.2057131677865982
-0.2795323133468628,-0.06854023039340973,-0.21099208295345306
0.6118198037147522,0.8270615935325623,-0.21524180471897125
-0.46860700845718384,-0.24796152114868164,-0.2206454873085022
-0.566520631313324,-0.34040123224258423,-0.22611939907073975
-0.2052529752254486,0.026394858956336975,-0.23164783418178558
-0.14447897672653198,0.09261934459209442,-0.2370983213186264
-0.566520631313324,-0.32377687096595764,-0.24274376034736633
0.42274510860443115,0.6711888313293457,-0.24844370782375336
0.3383367657661438,0.5927690267562866,-0.2544322609901428
0.6422068476676941,0.9023157358169556,-0.2601088583469391
0.1661437600851059,0.43296635150909424,-0.26682257652282715
1.24994695186615,1.5232648849487305,-0.2733178734779358
-0.5158756971359253,-0.2362886369228363,-0.279587060213089
0.41936883330345154,0.7047962546348572,-0.28542742133140564
-0.1714896261692047,0.11945843696594238,-0.2909480631351471
0.2944444417953491,0.5904531478881836,-0.2960086762905121
-0.6475527286529541,-0.3474581241607666,-0.3000946044921875
-0.5327573418617249,-0.22877958416938782,-0.30397775769233704
-0.8535090684890747,-0.5455857515335083,-0.3079233169555664
-0.7218320369720459,-0.4097682237625122,-0.3120638132095337
-1.1742608547210693,-0.8566685914993286,-0.31759223341941833
